ordlisti	orðflokkur	kóði	kóði2	merking	Óviðeigandi ástæða	Annað tilfallandi	önnur merking (ekki óviðeigandi)
afdæmingur	no	k/kk		leiðindagaur	niðrandi/ljótt orð yfir karla	Almenn ljót orð um karlmenn
fyrirlitlegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
gagnslaus	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
galinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
gálulegur	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
hálförvinglaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hálfrænulaus	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hálftýndur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hálfþreyttur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hataður	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
hatursfullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hégómafullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hjáróma	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
hjátrúarfullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hommafælinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hræsinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hræsnisfullur	lo	l	e	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hrokafullur	no	l	e	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hrottafenginn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
huglaus	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hundgamall	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
hysterískur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
illgjarn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
illkvittinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
illviðræðuhæfur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
kæruglaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
kærulaus	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
kaldhæðnislegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
karlsamur	lo	l		graður	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
kassalaga	lo	l		sá sem sér ekki út fyrir kassann	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
kengruglaður	lo	l	h	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
klámfenginn	lo	l	y		Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
kvikindislegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
kynferðilegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
kynferðislegur	lo	l	y	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
laminn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
lauslátur	lo	l	y	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
lostafenginn	lo	l	y		Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
margdæmdur	lo	l	e	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
meylegur	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
misskilinn	lo	l	e	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
móðursjúkur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
morðóður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
mótþróafullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
munaðarlegur	lo	l	y		Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
nasískur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
nojaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)	ath enskusletta af 'paranoid'				"
"
óbrjálaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
ódrukkinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ofbeldisfullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ofsóknarbrjálaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ofsóttur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ofstækisfullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
öfundsjúkur	lo	l	e	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ógeðslegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
óglaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
óheiðarlegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ökuhæfur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ómennskur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
óökuhæfur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
orðljótur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
ormétinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
óruglaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
ósannur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
óviðræðuhæfur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
paranojaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)	ath sletta				"
"
plebbalegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
próflaus	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
rænulaus	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
rænulítill	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
rasískur	lo	l	þ i	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
rasist	lo	l	þ	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)	enska 'racist'				"
"
ruddalegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
samræðisgjarn	lo	l	y		Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
seinlátur	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
sexy	lo	l	y	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)	ath enska				"
"
sjálfselskur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
sjálfumglaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
skíthræddur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
skitinn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
skítsama	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
skítstressaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
skoðanaglaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
spéhræddur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
stelsjúkur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
steríótýpískur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
stórmóðgaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
svívirtur	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
syfjaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
taggaður	lo	l	e	 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
taumlaus	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
tíkarlegur	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
treggáfaður	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
treglegur	lo	l			Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
vænisjúkur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
valdasjúkur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
viðbjóðslegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
viðræðuhæfur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
viðurstyggilegur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
yfirlætisfullur	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
þröngsýnn	lo	l		 	Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					"
"
þurrkuntulegur	lo	l	v		Lýsingarorð yfir fólk, sem hefur neikvæða merkingu og gæti talist óviðeigandi. Lýsir neikvæðum atriðum í fari fólks (ekki útliti)					
æsingaseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
aflagi	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
áflogaseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
afturhaldsseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
ágangsseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
ágengnisseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
árásarseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
athyglissjúklingur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
atvinnuhommahatari	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
aukvisi	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
aumingi	no	n		letingi, væskill	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
baðstofuræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
barnaaumingi	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
barnahatari	no	n		sá sem hatar börn	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
barnaníðingur	no	n		manneskja sem sökuð eru um að hafa níðst á börnum	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bekkræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
beljudjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
beljudjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
besserwisser	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bikkja	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bjánapoppari	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
blokkaraaumingi	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bókarræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bóndaræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
braggaræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
brekánsræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
brjálæðingur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
búðarræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bulla	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
bullukolla	no	n		sá sem ruglar og bullar 	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
buxnaræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
byssuræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
dauðyfli	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
dekurdrjóli	no	n 			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
djammari	no	n		sá sem djammar/skemmtir sér mikið	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
djöflabarn	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
dólgur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
dónakall	no	n	k/kk		Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
dónakarl	no	n	k/kk		Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
dóni	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
dreifbýlistútta	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
drengdjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
drollari	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
dröttur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
Drullusokkur	no	n		niðrandi orð um einstakling	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)		x (verkfæri til að losa stíflu)			"
"
drusill	no	n		‘mannleysa, kauðamenni’	Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
drýsildjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
drýsildjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
duddi	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
durtur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
dusilmenni	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
eggjunarfífl	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
egóisti	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
eiginhagsmunaseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
einræðisseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
erkidjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
erkidjöfull	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
erkiræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
eyðsluseggur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
fantur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
fátæklingsræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
fauti	no	n	h		Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
flækingsræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
flagari	no	n	y		Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
flugdólgur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
förumannsræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
frakkaræfill	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
frekja	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
frekjudós	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
frekjudrjóli	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					
frekjuhundur	no	n			Nafnorð yfir fólk, neikvæð merking, niðrandi (ekki kynjað, heimsku-/drykkjuorð)					"
"
